message_id,user_id,timestamp,channel,sender,message_text,is_phishing,hour,day_of_week
M0001181,U00024,2026-02-24T08:48:40+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,8,1
M0001180,U00024,2026-02-24T09:23:47+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,9,1
M0001195,U00024,2026-02-24T10:14:35+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,10,1
M0001177,U00024,2026-02-25T13:49:08+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,13,2
M0001193,U00024,2026-02-25T14:21:05+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,14,2
M0001242,U00024,2026-02-26T12:48:57+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,12,3
M0001217,U00024,2026-03-02T11:14:15+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,11,0
M0001246,U00024,2026-03-03T08:49:23+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,8,1
M0001187,U00024,2026-03-03T15:09:06+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,15,1
M0001183,U00024,2026-03-03T17:41:07+01:00,SMS,Delivery-Notice,Your parcel is held due to unpaid customs fee. Pay now: https://track-fee.example,1,17,1
M0001179,U00024,2026-03-05T08:06:00+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,8,3
M0001215,U00024,2026-03-06T14:53:30+01:00,Email,IT-Support,Password expires today. Re-authenticate here: https://sso-reset.example,1,14,4
M0001191,U00024,2026-03-07T15:45:37+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,15,5
M0001203,U00024,2026-03-07T16:09:02+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,16,5
M0001213,U00024,2026-03-08T16:15:43+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,16,6
M0001232,U00024,2026-03-11T13:23:21+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,13,2
M0001188,U00024,2026-03-11T14:47:33+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,14,2
M0001243,U00024,2026-03-12T11:38:41+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,11,3
M0001202,U00024,2026-03-13T14:16:24+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,14,4
M0001240,U00024,2026-03-14T10:46:53+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,10,5
M0001205,U00024,2026-03-14T22:03:36+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,22,5
M0001207,U00024,2026-03-15T12:19:13+01:00,SMS,Card-Verify,Card verification required. Confirm now to avoid lock: https://verify-card.example,1,12,6
M0001200,U00024,2026-03-17T12:53:29+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,12,1
M0001185,U00024,2026-03-17T21:55:21+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,21,1
M0001197,U00024,2026-03-18T13:36:15+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,13,2
M0001227,U00024,2026-03-20T07:43:51+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,7,4
M0001248,U00024,2026-03-20T09:59:07+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,9,4
M0001176,U00024,2026-03-21T12:13:02+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,12,5
M0001236,U00024,2026-03-23T09:11:26+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,9,0
M0001221,U00024,2026-03-24T13:44:20+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,13,1
M0001225,U00024,2026-03-26T12:59:37+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,12,3
M0001182,U00024,2026-03-28T11:17:44+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,11,5
M0001219,U00024,2026-03-28T11:18:40+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,11,5
M0001230,U00024,2026-03-29T16:29:03+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,16,6
M0001247,U00024,2026-03-30T13:46:13+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,13,0
M0001173,U00024,2026-03-31T08:29:02+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,8,1
M0001204,U00024,2026-03-31T13:55:15+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,13,1
M0001253,U00025,2026-01-02T11:10:35+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,11,4
M0001255,U00025,2026-01-04T15:52:57+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,15,6
M0001301,U00025,2026-01-05T12:57:03+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,12,0
M0001275,U00025,2026-01-05T14:21:39+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,14,0
M0001310,U00025,2026-01-09T16:04:20+01:00,SMS,Card-Verify,Card verification required. Confirm now to avoid lock: https://verify-card.example,1,16,4
M0001306,U00025,2026-01-10T16:17:40+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,16,5
M0001328,U00025,2026-01-10T17:16:12+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,17,5
M0001296,U00025,2026-01-11T16:59:48+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,16,6
M0001319,U00025,2026-01-12T11:58:03+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,11,0
M0001257,U00025,2026-01-14T13:38:17+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,13,2
M0001313,U00025,2026-01-17T08:53:14+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,8,5
M0001327,U00025,2026-01-18T12:56:11+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,12,6
M0001303,U00025,2026-01-19T08:56:49+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,8,0
M0001272,U00025,2026-01-19T11:51:08+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,11,0
M0001271,U00025,2026-01-19T12:08:35+01:00,SMS,Card-Verify,Card verification required. Confirm now to avoid lock: https://verify-card.example,1,12,0
M0001300,U00025,2026-01-21T13:12:17+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,13,2
M0001281,U00025,2026-01-21T16:47:25+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,16,2
M0001293,U00025,2026-01-21T19:34:50+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,19,2
M0001291,U00025,2026-01-22T08:19:48+01:00,SMS,Delivery-Notice,Your parcel is held due to unpaid customs fee. Pay now: https://track-fee.example,1,8,3
M0001249,U00025,2026-01-22T10:35:43+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,10,3
M0001282,U00025,2026-01-23T08:08:10+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,8,4
M0001329,U00025,2026-01-24T08:07:30+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,8,5
M0001267,U00025,2026-01-24T11:38:49+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,11,5
M0001320,U00025,2026-01-24T15:28:14+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,15,5
M0001290,U00025,2026-01-25T15:21:37+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,15,6
M0001258,U00025,2026-01-25T19:45:51+01:00,SMS,Card-Verify,Card verification required. Confirm now to avoid lock: https://verify-card.example,1,19,6
M0001262,U00025,2026-01-26T09:11:05+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,9,0
M0001302,U00025,2026-01-27T14:49:45+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,14,1
M0001299,U00025,2026-01-28T10:08:04+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,10,2
M0001314,U00025,2026-01-28T19:53:00+01:00,SMS,Card-Verify,Card verification required. Confirm now to avoid lock: https://verify-card.example,1,19,2
M0001294,U00025,2026-01-29T14:04:52+01:00,SMS,Bank-Security,"Unusual activity detected. To keep your account active, verify at https://bank-secure-check.example",1,14,3
M0001274,U00025,2026-01-30T15:14:41+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,15,4
M0001288,U00025,2026-01-31T13:54:23+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,13,5
M0001261,U00025,2026-02-01T15:35:46+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,15,6
M0001279,U00025,2026-02-02T11:20:10+01:00,SMS,Delivery-Notice,Your parcel is held due to unpaid customs fee. Pay now: https://track-fee.example,1,11,0
M0001326,U00025,2026-02-03T09:08:29+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,9,1
M0010697,U00025,2026-02-04T01:03:14+01:00,SMS,Bank Alerts,"Security alert: Card payment of 466.63 EUR at GigaElectronics detected. If this wasn't you, call support.",0,1,2
M0001252,U00025,2026-02-04T14:32:35+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,14,2
M0001278,U00025,2026-02-05T11:21:02+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,11,3
M0001322,U00025,2026-02-10T12:13:17+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,12,1
M0001263,U00025,2026-02-11T15:34:57+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,15,2
M0001280,U00025,2026-02-14T16:30:05+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,16,5
M0001270,U00025,2026-02-16T10:14:58+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,10,0
M0001292,U00025,2026-02-17T16:34:03+01:00,SMS,Delivery-Notice,Your parcel is held due to unpaid customs fee. Pay now: https://track-fee.example,1,16,1
M0001297,U00025,2026-02-19T12:58:15+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,12,3
M0001251,U00025,2026-02-20T14:00:11+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,14,4
M0001286,U00025,2026-02-20T17:28:49+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,17,4
M0001298,U00025,2026-02-21T14:11:22+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,14,5
M0001269,U00025,2026-02-21T15:38:49+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,15,5
M0001318,U00025,2026-02-22T09:22:13+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,9,6
M0001266,U00025,2026-02-23T11:57:27+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,11,0
M0001287,U00025,2026-02-24T11:38:19+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,11,1
M0001259,U00025,2026-02-25T10:42:59+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,10,2
M0001307,U00025,2026-02-25T12:05:35+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,12,2
M0001324,U00025,2026-02-27T12:00:31+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,12,4
M0001312,U00025,2026-02-27T13:41:08+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,13,4
M0001309,U00025,2026-02-28T14:53:56+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,14,5
M0001315,U00025,2026-02-28T16:17:51+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,16,5
M0001268,U00025,2026-03-01T11:01:34+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,11,6
M0001260,U00025,2026-03-01T11:46:18+01:00,Email,IT-Support,Password expires today. Re-authenticate here: https://sso-reset.example,1,11,6
M0001325,U00025,2026-03-01T15:58:13+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,15,6
M0001264,U00025,2026-03-04T17:50:03+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,17,2
M0001254,U00025,2026-03-06T08:04:09+01:00,SMS,Delivery-Notice,Your parcel is held due to unpaid customs fee. Pay now: https://track-fee.example,1,8,4
M0001317,U00025,2026-03-06T15:09:54+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,15,4
M0001311,U00025,2026-03-07T16:15:13+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,16,5
M0001308,U00025,2026-03-08T13:43:35+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,13,6
M0001273,U00025,2026-03-08T14:34:50+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,14,6
M0001250,U00025,2026-03-10T18:39:37+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,18,1
M0001321,U00025,2026-03-15T09:42:30+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,9,6
M0001316,U00025,2026-03-16T09:53:29+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,9,0
M0001304,U00025,2026-03-16T17:15:33+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,17,0
M0001265,U00025,2026-03-17T10:27:57+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,10,1
M0001277,U00025,2026-03-17T19:44:11+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,19,1
M0001283,U00025,2026-03-18T15:23:48+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,15,2
M0001323,U00025,2026-03-18T19:50:06+01:00,SMS,Card-Verify,Card verification required. Confirm now to avoid lock: https://verify-card.example,1,19,2
M0001305,U00025,2026-03-22T11:32:26+01:00,SMS,Delivery-Notice,Your parcel is held due to unpaid customs fee. Pay now: https://track-fee.example,1,11,6
M0001295,U00025,2026-03-22T14:14:42+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,14,6
M0001289,U00025,2026-03-23T11:55:33+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,11,0
M0001285,U00025,2026-03-26T11:46:23+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,11,3
M0001276,U00025,2026-03-28T14:54:30+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,14,5
M0001256,U00025,2026-03-29T11:08:34+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,11,6
M0001284,U00025,2026-03-31T06:09:28+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,6,1
M0001345,U00026,2026-01-05T17:40:50+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,17,0
M0001349,U00026,2026-01-06T18:53:00+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,18,1
M0001340,U00026,2026-01-09T16:42:25+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,16,4
M0001332,U00026,2026-01-12T17:22:20+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,17,0
M0010758,U00026,2026-01-14T18:10:35+01:00,SMS,ShopPromo,Reminder: Gift cards purchased in-store are non-refundable. Keep your receipt.,0,18,2
M0001341,U00026,2026-01-18T13:10:12+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,13,6
M0001330,U00026,2026-01-20T12:23:04+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,12,1
M0001367,U00026,2026-01-20T13:06:47+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,13,1
M0001344,U00026,2026-01-24T16:54:30+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,16,5
M0001363,U00026,2026-01-30T10:34:31+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,10,4
M0001353,U00026,2026-01-31T18:43:42+01:00,SMS,Delivery-Notice,Your parcel is held due to unpaid customs fee. Pay now: https://track-fee.example,1,18,5
M0001356,U00026,2026-02-02T11:43:36+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,11,0
M0001350,U00026,2026-02-03T13:57:17+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,13,1
M0001335,U00026,2026-02-04T22:14:46+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,22,2
M0001334,U00026,2026-02-06T18:22:34+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,18,4
M0001358,U00026,2026-02-11T10:18:53+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,10,2
M0001366,U00026,2026-02-11T14:06:28+01:00,SMS,Card-Verify,Card verification required. Confirm now to avoid lock: https://verify-card.example,1,14,2
M0001352,U00026,2026-02-11T15:35:46+01:00,SMS,Bank-Security,"Unusual activity detected. To keep your account active, verify at https://bank-secure-check.example",1,15,2
M0001365,U00026,2026-02-13T14:39:28+01:00,Email,IT-Support,Password expires today. Re-authenticate here: https://sso-reset.example,1,14,4
M0001357,U00026,2026-02-14T15:36:56+01:00,SMS,Delivery-Notice,Your parcel is held due to unpaid customs fee. Pay now: https://track-fee.example,1,15,5
M0001369,U00026,2026-02-20T19:26:28+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,19,4
M0001362,U00026,2026-02-21T05:14:18+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,5,5
M0001339,U00026,2026-02-23T12:37:22+01:00,SMS,Delivery-Notice,Your parcel is held due to unpaid customs fee. Pay now: https://track-fee.example,1,12,0
M0001347,U00026,2026-02-25T14:48:24+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,14,2
M0001338,U00026,2026-02-26T11:53:16+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,11,3
M0001355,U00026,2026-02-26T12:46:31+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,12,3
M0001354,U00026,2026-02-26T20:06:12+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,20,3
M0001368,U00026,2026-03-01T11:04:30+01:00,SMS,Bank-Security,"Unusual activity detected. To keep your account active, verify at https://bank-secure-check.example",1,11,6
